"model","term","hazard_ratio","ci_lower_95","ci_upper_95","p_value"
"symptom_structure_group","symptom_structure_groupHigh pain / low structure",2.1034980498486,1.42468199274247,3.10574855880605,0.000183776045684524
"symptom_structure_group","symptom_structure_groupLow pain / high structure",4.16966061456217,3.23480059801716,5.37469593992537,2.94415475482051e-28
"symptom_structure_group","symptom_structure_groupHigh pain / high structure",8.00190057855762,6.15499615266065,10.4029980329788,2.07386129127381e-54
"symptom_structure_group","age",0.994758363934951,0.984048977170879,1.00558430075651,0.341293327297848
"symptom_structure_group","female",0.894678357424026,0.728791538917413,1.09832417158957,0.287494587105015
"symptom_structure_group","bmi",0.987222507098286,0.967341303977452,1.00751231702202,0.215372827227014
"symptom_structure_group","sideright",1.00460053332964,0.881356235433014,1.14507867646771,0.945200961052634
