"predicted_risk","observed_smooth","lower_95","upper_95"
0.00278900656634662,0.0425290985333248,0.0219429990511702,0.0804387435318672
0.00478273003220266,0.0643231209944403,0.0431010869651488,0.0911496939851097
0.00677645349805869,0.0839890281419566,0.0657541016555878,0.108250481126768
0.00877017696391473,0.102329508097558,0.083414311002361,0.124041579904597
0.0107639004297708,0.119721354041743,0.100975401889296,0.140867462312552
0.0127576238956268,0.136378345361552,0.117380010516092,0.159691884603209
0.0147513473614828,0.152435935353139,0.132449487103021,0.17583987772143
0.0167450708273389,0.167986479317532,0.145485200227826,0.190408147390198
0.0187387942931949,0.183096348107295,0.158691391380326,0.20578016945661
0.020732517759051,0.197815172876064,0.172528811081066,0.221040288714705
0.022726241224907,0.212169034331512,0.185927205115572,0.235943027968059
0.024719964690763,0.226123172157683,0.197813039746173,0.250218704734294
0.0267136881566191,0.239638428346637,0.210827995685912,0.263351480559433
0.0287074116224751,0.25268867447485,0.225325661106713,0.276362396013927
0.0307011350883311,0.265257677782834,0.238801616232778,0.288409832270028
0.0326948585541872,0.277336803880183,0.252023499378165,0.299412038309181
0.0346885820200432,0.288923284671941,0.262630358797603,0.310711343438549
0.0366823054858992,0.300018884242295,0.272168547790883,0.322629715632367
0.0386760289517553,0.310628855737427,0.280301215102986,0.333305014010744
0.0406697524176113,0.320761117310254,0.289961756046879,0.345249731575506
0.0426634758834674,0.330425596644918,0.29994533721102,0.356127039725364
0.0446571993493234,0.339633707376554,0.308461347564968,0.36624785959596
0.0466509228151794,0.348397929987793,0.317248339720814,0.376015952941162
0.0486446462810355,0.356731476225968,0.325806584192063,0.385711182285698
0.0506383697468915,0.364648020740709,0.33413876550676,0.394688125316112
0.0526320932127475,0.372161487087962,0.34224805029747,0.402455247193689
0.0546258166786036,0.379285877855482,0.350137988694903,0.410641965463275
0.0566195401444596,0.386035141590815,0.357003765460201,0.418032462225941
0.0586132636103157,0.39242584387763,0.363557471692417,0.424779784709417
0.0606069870761717,0.398482470291339,0.36954726617749,0.430924220038378
0.0626007105420277,0.404229189442168,0.374590655338618,0.43651530785886
0.0645944340078838,0.409688118585785,0.379454143457566,0.44160475167387
0.0665881574737398,0.414879513141937,0.384141343265577,0.446589155926966
0.0685818809395958,0.419821939502639,0.388663445880271,0.451370269559092
0.0705756044054519,0.424532431959547,0.392814168267146,0.456599545231366
0.0725693278713079,0.429026634798288,0.396674965776317,0.461180711093555
0.074563051337164,0.43331893070543,0.40133773511748,0.46548125237631
0.07655677480302,0.437422556654332,0.405294168272319,0.470321413729491
0.078550498268876,0.441349708408445,0.409129275090421,0.475466869002342
0.0805442217347321,0.445111634724196,0.412849890115041,0.479828954185242
0.0825379452005881,0.448718722263447,0.416571279199745,0.483165839566635
0.0845316686664441,0.45218057214616,0.420198414422557,0.486273917951533
0.0865253921323002,0.455506068992986,0.423338808433758,0.489200978228677
0.0885191155981562,0.458703443228298,0.42670739293195,0.492567131924298
0.0905128390640123,0.461780327339013,0.430021231415047,0.496467135019117
0.0925065625298683,0.464743806714358,0.433470975012438,0.50072420576238
0.0945002859957243,0.46760046562714,0.436792157618739,0.504963465218011
0.0964940094615804,0.470356428858235,0.43972697029071,0.509436980010507
0.0984877329274364,0.473017399412677,0.442389695542777,0.513773553338606
0.100481456393292,0.475588692727817,0.443686778008566,0.517938870254393
0.102475179859148,0.478075267730946,0.443614149828322,0.52201832282838
0.104468903325005,0.480481755065355,0.443169307938552,0.526015407297562
0.106462626790861,0.482812482769473,0.442745081587237,0.529933424746298
0.108456350256717,0.485071499663172,0.44225689968878,0.533775494691513
0.110450073722573,0.487262596668103,0.441928710740548,0.53754456754597
0.112443797188429,0.489389326264787,0.441557626481637,0.541243436065834
0.114437520654285,0.491455020267654,0.441136034772226,0.545127347473594
0.116431244120141,0.493462806080117,0.440668170327303,0.548993211566772
0.118424967585997,0.49541562157482,0.440157956220124,0.552655695663985
0.120418691051853,0.497316228729064,0.439609029031011,0.555823398587422
0.122412414517709,0.499167226132006,0.439024761728471,0.55885959909889
0.124406137983565,0.500971060468285,0.438408284508781,0.562101371862584
0.126399861449421,0.502730037072069,0.43776250379577,0.56573498722084
0.128393584915277,0.50444632963606,0.437090119580826,0.569635196506401
0.130387308381133,0.506121989151539,0.436778702075396,0.573480916606811
0.132381031846989,0.507758952147982,0.436468860872313,0.576475144514216
0.134374755312845,0.509359048294064,0.43613669343721,0.579156808383547
0.136368478778701,0.510924007415829,0.435784121089794,0.581792078334904
0.138362202244557,0.512455465982452,0.435445795454884,0.584382729267246
0.140355925710413,0.51395497310515,0.435507338511293,0.586930448911661
0.142349649176269,0.515423996090543,0.435550736850331,0.589821646643133
0.144343372642125,0.516863925585841,0.435577358711354,0.592681231293316
0.146337096107981,0.518276080349767,0.435588488389418,0.595501640763664
0.148330819573837,0.519661711680034,0.435585331925782,0.59828404448683
0.150324543039693,0.521022007525325,0.435569022365723,0.601029562883668
0.152318266505549,0.522358096307247,0.435540624620412,0.603739269949388
0.154311989971405,0.523671050475411,0.435501139966174,0.607247033604497
0.156305713437261,0.524961889816768,0.435451510211332,0.610984149921751
0.158299436903118,0.526231584538433,0.435392621558086,0.614681819416517
0.160293160368974,0.527481058141586,0.435325308184354,0.617727642708431
